gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,1,-1.2774445836787656,1,1,0.31867641411292996,-0.9730034631916535,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,-0.47233895796614456,-0.9835037529016664,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.1145631287986442,1,1,0.17576187209864347,-0.8529780927879135,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,1.0843365120829946,1,1,0.966777244177718,1.4537105502938517,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
0,0,0,0,-0.7073594915983407,1,1,0.3735157151184122,-0.5068876615686014,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.1960038562387048,1,1,-0.31446824295036285,-0.919266686440411,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,0.15914390209698223,-0.9751211686793871,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,0.35136996512244845,1,1,0.27380789510844483,0.3182895173861318,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,-0.6435040489832552,-0.9857758744145474,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,1,-1.2774445836787656,1,1,0.2937494591104381,-0.973334354674112,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-0.7073594915983407,1,1,0.32033821111309646,-0.531836879345964,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.62591876415828,1,1,-0.6551366279844181,-0.6658258703094481,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-0.748079855318371,1,1,1.332372584214265,-0.3301695505036571,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,1,0,1.4508197855632678,1,1,1.0565142821866886,1.898053692371142,1,False,True,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False,False
1,0,1,1,1.1657772395230555,1,1,-1.5076384890696393,-0.4840782087111363,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,0,1,0,0.06632741908223598,1,0,-0.07018408392594272,-0.002145794226573045,1,False,True,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2774445836787656,1,1,0.31369102311243185,-0.9730696414881453,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.2594354906780068,1,1,0.3386179781149237,-0.1962467378366647,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.2774445836787656,0,0,-1.328164413051698,-0.9948643604660711,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.0738427650786138,1,1,0.33695618111475767,-0.7985354142074264,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.9516816739185228,1,1,0.48485611412954227,-0.7140698484518814,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1,0,1,1,-1.1552834925186746,1,1,1.1030445981913404,-0.8361688054790273,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,-1.4926823160681442,-0.9970482442502966,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,1,0,0,-1.2774445836787656,1,1,0.1657910900976468,-0.9750329309507316,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.1145631287986442,1,1,0.17410007509847744,-0.8525369041446356,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,1,0,0,0.22920887396235737,1,1,1.156222102196656,0.6417028523409624,1,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.8295205827584317,1,0,1.0216165451832002,-0.5138143232680636,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,1,0,0.06632741908223598,1,1,1.0930738161903437,0.40932879392651705,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,1,1,-0.2594354906780068,1,0,1.3622849302172555,0.18992568162444043,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,1,0,0.758573602322752,1,1,0.9651154471775519,1.090259345961556,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
0,1,0,0,-1.1552834925186746,0,1,-1.3148700370503688,-0.960584002883382,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,1.4915401492832983,1,1,1.327387193213767,2.1797305816718877,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,False,False,False
0,1,0,0,-1.2774445836787656,1,1,0.2954112561106046,-0.973312295241948,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,1,0,0,-0.3408762181180675,1,1,1.2127232002023045,0.07076062907509224,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,-1.0738427650786138,1,1,0.6011819041411709,-0.8027487657507298,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,0,-0.5851984004382496,1,1,1.1512367111961581,-0.23683609301822722,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.9109613101984924,1,1,0.5396954151350245,-0.6448914691859139,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,1,0,0,-0.6666391278783103,1,1,0.7258166791536301,-0.44064318678043163,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.1960038562387048,1,0,-0.31280644595019663,-0.9329214749498607,1,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,0,-0.6666391278783103,1,1,1.1711782751981514,-0.3286915685486763,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,1.1657772395230555,1,1,0.9750862291785486,1.4817480885741594,1,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False
1,0,1,1,0.6771328748826912,1,1,1.0249401391835322,1.10462003630025,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-0.7888002190384014,1,1,1.0598378761870213,-0.4927696249837101,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.7888002190384014,0,1,-0.6385186579827569,-0.7424162187824834,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
1,1,0,0,-0.7888002190384014,1,1,1.0066603721817051,-0.436672488990931,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-0.9924020376385531,1,1,-0.49560411596847015,-0.8445293302691427,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,0.179085466098976,-0.9748564554934205,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.9109613101984924,1,1,0.3319707901142591,-0.6530093402222263,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,0.4815325201292102,-0.9708416388395921,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.1960038562387048,1,1,-0.03860994092278629,-0.937134826493164,1,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.2594354906780068,1,1,0.6377414381448259,-0.011278399142424731,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,-1.2367242199587352,0,1,-0.9858342310174765,-0.9754741195940095,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-1.1552834925186746,1,1,-0.6468276429835875,-0.9189137355257888,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-0.015113308357824713,1,0,0.641065032145158,0.2215147884831347,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False
1,1,0,0,-0.9516816739185228,1,1,0.6543594081464871,-0.6693994983199987,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.7888002190384014,0,1,-0.6385186579827569,-0.7424162187824834,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
0,1,0,0,0.10704778280226633,1,1,1.217708591202803,0.5367220146729972,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0.6992279271509723,-0.967951853226122,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,1,0,1.3286586944031769,1,1,0.9003053641710731,1.615229712597874,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
1,0,0,0,-1.1145631287986442,0,0,-0.8395960950028577,-0.9128253322485543,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,0,0,0,-0.055833672077855064,1,1,0.5014740841312035,0.054877837917089514,1,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0,0,0,0,0.22920887396235737,1,1,-0.08181666292710564,0.03310517837132749,1,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,True
1,0,0,0,-1.2774445836787656,1,1,-1.491020519067978,-0.9970261848181327,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,0,-0.09012564792793624,-0.9784300835039711,1,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
0,0,0,1,-1.1552834925186746,1,1,-0.5105602889699654,-0.9244506529989257,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9109613101984924,1,1,0.5297246331340278,-0.6577962370017911,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,0,-0.5851984004382496,1,1,1.1512367111961581,-0.23683609301822722,1,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,1,-0.4223169455581282,1,0,-0.3194536339508612,-0.4737102755941068,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
1,1,0,0,-0.9924020376385531,1,0,-1.4993295040688086,-0.9333185447288106,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
0,0,0,0,-1.2367242199587352,1,0,-1.5109620830699715,-0.9933202002145987,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1,0,1,1,-0.30015585439803716,1,1,0.8105683261621028,-0.009712179458788273,1,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False
1,1,1,0,1.1657772395230555,1,1,1.3174164112127704,1.8200074213752897,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,False,False
1,0,1,0,1.0436161483629645,1,1,1.2409737492051283,1.5907658023281168,1,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,False
0,1,1,0,0.14776814652229667,1,1,0.6809481601491449,0.37632788340933354,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1,0,0,0,-0.13727439951791576,1,1,1.1246479591934997,0.2882886896432378,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
1,0,0,0,-1.2774445836787656,1,1,0.32698539911376057,-0.9728931660308341,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,1,0,0,-1.2367242199587352,1,1,0.9717626351782166,-0.9256418623357761,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-1.1960038562387048,0,1,-0.7847567939973756,-0.9474807001780298,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,1,0,-0.7888002190384014,1,1,0.3502505571160864,-0.5692717357280898,1,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,0,0,-1.2774445836787656,1,1,-1.517609271070636,-0.9973791357327549,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
1,1,0,0,-0.9924020376385531,1,1,0.9086143491719036,-0.6837601886586928,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,1,0,0,-0.30015585439803716,1,1,0.8222009051632655,-0.03688939988470401,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,-1.1145631287986442,1,0,0.10596639809166647,-0.8512574570791299,1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False
0,1,1,0,-1.1960038562387048,1,1,0.9917041991802098,-0.882471553591038,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,-0.9109613101984924,1,1,1.1213243651931677,-0.5479623242577695,1,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2367242199587352,1,1,1.0382345151848615,-0.9286860639743931,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,0.3170146171127639,-0.9730255226238174,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
1,0,1,1,-1.1552834925186746,1,0,-0.27458511494637583,-0.9020823887847387,1,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
1,0,1,1,-0.9924020376385531,1,1,-1.4960059100684764,-0.9418334855440732,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True
1,0,0,0,-1.2774445836787656,1,1,0.36354493311741554,-0.9724078585232285,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.5444780367182193,1,1,0.3020584441112687,-0.37733261647005967,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
0,0,1,1,-0.5037576729981889,1,1,0.18905624809997262,-0.35683940398980335,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,0.2006888271011353,-0.9745696828752899,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,0.880734693482843,1,1,0.4898415051300408,0.9222988294656772,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.0738427650786138,1,0,0.32033821111309646,-0.8142858487724458,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,0.5047976781315361,-0.9705328067892977,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,1,0,1.0436161483629645,1,1,1.4852579082295487,1.7050998392335728,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False
1,0,0,0,-0.46303730927815856,1,1,1.0831030341893466,-0.07070650939195151,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,-1.2774445836787656,0,1,-1.3730329320561832,-0.9954599651344964,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,1,0,0,-1.2774445836787656,1,1,0.7058751151516368,-0.9678636154974666,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False
1,0,1,0,-0.46303730927815856,1,1,1.300798441211109,-0.011278399142424731,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,-1.2774445836787656,1,1,0.6959043331506402,-0.96799597209045,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-0.5851984004382496,1,1,0.572931355138347,-0.3769134872589457,1,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False
1,0,0,0,0.14776814652229667,1,1,1.1429277261953275,0.589355819816045,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,0.6909189421501416,-0.9680621503869415,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1,1,0,0,-0.748079855318371,1,1,0.3170146171127639,-0.5221527886260151,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.13727439951791576,0,1,-1.1353959610324276,-0.6279939441483722,1,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.9109613101984924,0,0,-1.1719554950360824,-0.8931924376226898,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
0,0,1,1,1.4100994218432374,1,1,1.5467443972356951,2.295211709049866,1,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,True,False
1,0,1,1,-0.46303730927815856,0,1,-0.2928648819482031,-0.4953285191147216,1,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False
0,0,0,0,-1.2367242199587352,0,1,-0.5155456799704636,-0.9659444448992079,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,0,0,0.10704778280226633,1,0,-0.3244390249513595,-0.11877401207707367,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True
0,0,0,0,-0.5851984004382496,1,1,0.5280628361338618,-0.36524404764424645,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,1,-1.1960038562387048,1,0,0.9003053641710731,-0.8923982980647898,1,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1,1,1,0,-1.2774445836787656,1,1,0.85876043916692,-0.9658341477383885,1,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,1,1,0.025607055362205634,1,1,0.30372024111143525,0.05527490769603963,1,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True
0,0,0,0,-1.1145631287986442,1,0,1.3074456292117733,-0.7667257130270931,1,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,1,-0.62854787598176,-0.9855773395250724,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,1,0,0,-1.2774445836787656,0,1,-1.2949284730483754,-0.9944231718227933,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,0,-0.6767399889865777,-0.9862170630578252,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,1,0,-1.1145631287986442,1,1,0.464914550127549,-0.8239919989245585,1,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,1,0,-0.5037576729981889,1,1,0.8055829351616043,-0.20264397316419358,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
1,1,0,0,-1.1145631287986442,1,0,0.47156173812821356,-0.8388600562030222,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-0.8295205827584317,1,0,-0.4823097399671412,-0.7438500818731364,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1,0,1,1,-1.2774445836787656,1,1,-1.491020519067978,-0.9970261848181327,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,1,0.5829021371393436,-0.9694960134775945,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,1,1,0,0.5549717837226001,1,1,0.5197538511330312,0.5847674579259553,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,0.53304822713436,-0.9701577964425113,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,1,1,0,-0.3408762181180675,1,1,0.9435120861753926,-0.02149191623430688,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,0,0.8400143297628127,1,0,0.9684390411778845,1.2130200859536187,1,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,-1.5259182560714666,-0.9974894328935745,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True
0,0,0,0,-1.1960038562387048,1,0,0.3402797751150897,-0.9135532935099628,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.0331224013585834,1,1,0.966777244177718,-0.7253863371519583,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-1.1552834925186746,1,0,-0.11006721192992953,-0.9045309857549306,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
0,0,0,0,-1.1145631287986442,1,1,0.17410007509847744,-0.8525369041446356,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
1,0,0,0,-1.1960038562387048,1,1,0.15914390209698223,-0.907729603418695,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,1,1,-0.748079855318371,1,1,0.022876548083360315,-0.5921473668820466,1,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,1,0.35523594811658493,-0.972518155684048,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1,0,1,1,-0.62591876415828,1,1,1.3107692232121058,-0.23659343926442442,1,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False
0,0,1,1,-1.2774445836787656,1,1,0.19570343610063723,-0.9746358611717816,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,0,1,1,-0.7888002190384014,1,0,-0.2928648819482031,-0.6818189586282702,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,1,0,0,-1.2367242199587352,1,1,0.18074726309914202,-0.9546500156312949,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0,0,0,0,-1.0738427650786138,1,0,-0.6651074099854147,-0.8862657759232275,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-0.7888002190384014,1,1,0.612814483142334,-0.5378811637588706,1,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False
0,0,0,0,-1.1960038562387048,1,1,0.7839795741594444,-0.8901923548484004,1,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,1,0.966777244177718,-0.9644002846477354,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,-1.2774445836787656,1,1,0.6959043331506402,-0.96799597209045,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False
1,0,0,0,-1.2774445836787656,1,0,0.19902703010096928,-0.9745917423074538,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0,0,0,0,-1.2774445836787656,1,1,-0.6534748309842519,-0.9859082310075308,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1,0,1,0,-0.8702409464784621,1,1,0.9717626351782166,-0.5298074115868858,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,0,1,0,0.35136996512244845,1,1,1.6231870592433366,1.0214339176102107,1,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False
1,1,1,0,0.43281069256250915,0,0,-0.30615925794953225,0.027546201466026373,1,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False
0,0,1,0,-1.1960038562387048,1,1,-1.4694171580658184,-0.9832390397156997,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0,1,1,1,0.758573602322752,1,1,0.6460504231456565,0.8233843356427826,1,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
1,0,0,0,-0.7888002190384014,1,0,0.8188773111629334,-0.5062258786036846,1,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False
0,0,0,1,-0.9109613101984924,1,0,1.0116457631822036,-0.5953239251136471,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False
1,1,0,0,-0.8702409464784621,1,0,0.82884809316393,-0.5435724972571548,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
1,0,0,0,-1.2774445836787656,1,0,1.0266019361836989,-0.9636061450898352,1,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True
0,0,0,0,-0.5444780367182193,1,1,0.44829658012588774,-0.34801563112424627,1,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False
0,0,0,0,-1.2774445836787656,1,0,-1.4860351280674797,-0.9969600065216409,1,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1,0,0,0,-0.8295205827584317,1,1,0.47156173812821356,-0.5966695504756445,1,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
